lat,lon,temp_c,wind_ms,solar_wm2,precip_mm,water_dist_m,road_dist_m,building_dist_m,s_temperature,s_wind,s_solar,s_precipitation,s_water,s_road,s_land_cover,s_building,suitability,ml_suitability
2.3800,34.7600,23.2760,1.8375,9.2587,18664.1062,16150.9997,15660.4702,17871.8326,1.0000,1.0000,0.4790,0.0000,0.0000,0.0000,1.0000,1.0000,0.5275,0.5262
2.3800,34.8600,23.5504,1.8212,9.4084,18705.3525,5376.5191,5454.1705,7333.9029,1.0000,1.0000,0.5028,0.0000,0.0000,0.5051,1.0000,1.0000,0.5606,0.5599
2.3800,34.9600,23.8248,1.8049,9.5580,18746.5987,1176.8207,2713.1057,2950.1426,1.0000,1.0000,0.5265,0.0000,0.5145,0.8097,0.3000,1.0000,0.6007,0.6044
2.3800,35.0600,24.4678,1.7404,9.6321,17420.6073,4536.3333,5527.7121,4339.7070,1.0000,1.0000,0.5383,0.0000,0.0000,0.4969,1.0000,1.0000,0.5644,0.5634
2.3800,35.1600,25.3566,1.6437,9.6559,15183.1240,5169.5775,14634.5023,11165.9131,1.0000,1.0000,0.5420,0.0000,0.0000,0.0000,1.0000,1.0000,0.5350,0.5336
2.3800,35.2600,26.2255,1.5550,9.6580,13246.8682,1109.0992,7209.0483,13622.6628,1.0000,1.0000,0.5424,0.0000,0.5568,0.3101,0.4000,1.0000,0.5931,0.5948
2.3800,35.3600,26.9157,1.5382,9.4653,14021.6590,6737.1610,5976.9722,2674.6106,1.0000,1.0000,0.5118,0.0000,0.0000,0.4470,1.0000,1.0000,0.5582,0.5587
2.3800,35.4600,27.6059,1.5214,9.2727,14796.4499,774.6168,1973.8619,3069.1954,1.0000,1.0000,0.4812,0.0000,0.7659,0.8918,0.3000,1.0000,0.6504,0.6490
2.3800,35.5600,28.0577,1.6614,9.0594,14932.9018,240.6689,1441.6499,1369.4140,1.0000,1.0000,0.4474,0.0000,1.0000,0.9509,0.6000,1.0000,0.7327,0.7292
2.3800,35.6600,28.3505,1.9059,8.8325,14643.7943,951.7717,273.5262,38.6565,1.0000,1.0000,0.4114,0.0000,0.6551,1.0000,0.4000,0.0000,0.0000,0.0079
2.3800,35.7600,28.6440,2.1399,8.6094,14460.9714,2060.2704,1280.2996,5028.5587,1.0000,1.0000,0.3760,0.0000,0.0000,0.9689,0.4000,1.0000,0.5012,0.4979
2.3800,35.8600,28.9441,2.2801,8.4215,15234.7104,6094.8971,4539.7508,5394.2257,1.0000,1.0000,0.3461,0.0000,0.0000,0.6067,0.4000,1.0000,0.4759,0.4769
2.3800,35.9600,29.2441,2.4204,8.2335,16008.4493,3323.5039,1669.5173,14065.9917,1.0000,1.0000,0.3163,0.0000,0.0000,0.9256,0.3000,1.0000,0.4795,0.4790
2.3800,36.0600,29.5227,2.4650,8.0539,15044.0081,8022.4386,7268.8525,16347.6557,1.0000,1.0000,0.2878,0.0000,0.0000,0.3035,0.3000,1.0000,0.4387,0.4383
2.3800,36.1600,29.7869,2.4461,7.8798,12920.7801,3622.8427,1822.0521,15128.2400,1.0000,1.0000,0.2602,0.0000,0.0000,0.9087,0.3000,1.0000,0.4717,0.4715
2.3800,36.2600,30.0090,2.4312,7.7153,10949.5329,7509.0414,9133.8445,17191.9501,0.9991,1.0000,0.2341,0.0000,0.0000,0.0962,0.3000,1.0000,0.4197,0.4203
2.3800,36.3600,29.8529,2.4534,7.6378,10346.1131,18639.1997,20262.3672,21338.8044,1.0000,1.0000,0.2218,0.0000,0.0000,0.0000,0.3000,1.0000,0.4126,0.4151
2.3800,36.4600,29.6968,2.4756,7.5603,9742.6933,15520.5176,31282.4264,27354.7557,1.0000,1.0000,0.2095,0.0000,0.0000,0.0000,0.4000,1.0000,0.4231,0.4219
2.3800,36.5600,29.0207,2.6535,7.5437,9481.3066,5550.1679,27458.2200,28970.4199,1.0000,1.0000,0.2068,0.0000,0.0000,0.0000,0.4000,1.0000,0.4228,0.4219
2.3800,36.6600,27.9980,2.9353,7.5678,9447.9419,684.4047,16791.5615,19451.6406,1.0000,1.0000,0.2107,0.0000,0.8222,0.0000,0.4000,1.0000,0.5877,0.5958
2.3800,36.7600,27.0671,3.2346,7.6034,9311.6529,104.7412,7589.9673,12804.9275,1.0000,1.0000,0.2163,0.0000,1.0000,0.2678,0.4000,1.0000,0.6400,0.6363
2.3800,36.8600,26.9624,3.6916,7.7439,8249.0453,1276.0928,474.2302,14041.0526,1.0000,1.0000,0.2386,0.0000,0.4524,1.0000,0.4000,1.0000,0.5771,0.5778
2.3800,36.9600,26.8577,4.1486,7.8844,7186.4376,7185.0341,3039.7659,15483.7909,1.0000,1.0000,0.2609,0.0000,0.0000,0.7734,0.3000,1.0000,0.4637,0.4647
2.3800,37.0600,27.1958,4.4673,8.1219,6227.1151,10486.9650,8313.1685,21123.0595,1.0000,1.0000,0.2986,0.0000,0.0000,0.1874,0.3000,1.0000,0.4331,0.4320
2.3800,37.1600,27.8292,4.6939,8.4240,5336.6493,19368.0445,16768.2596,25174.2376,1.0000,1.0000,0.3465,0.0000,0.0000,0.0000,0.3000,1.0000,0.4276,0.4298
2.3800,37.2600,28.4075,4.8970,8.7399,4680.2608,26950.7248,24599.0691,31007.7930,1.0000,1.0000,0.3967,0.0000,0.0000,0.0000,0.3000,1.0000,0.4336,0.4336
2.3800,37.3600,28.4901,4.8893,9.1803,6130.5674,27278.3151,17687.8315,23637.0579,1.0000,1.0000,0.4666,0.0000,0.0000,0.0000,0.3000,1.0000,0.4420,0.4446
2.3800,37.4600,28.5727,4.8816,9.6206,7580.8741,27347.6035,13652.9644,15123.0587,1.0000,1.0000,0.5364,0.0000,0.0000,0.0000,0.3000,1.0000,0.4504,0.4519
2.3800,37.5600,28.2967,4.9292,10.0152,8549.3397,27802.2221,13967.2670,11376.1573,1.0000,1.0000,0.5991,0.0000,0.0000,0.0000,0.3000,1.0000,0.4579,0.4593
2.3800,37.6600,27.7816,5.0135,10.3792,9196.5780,18555.0298,16476.0516,15701.6116,1.0000,1.0000,0.6568,0.0000,0.0000,0.0000,0.4000,1.0000,0.4768,0.4773
2.3800,37.7600,27.2535,5.0725,10.7263,9787.5677,9203.5225,7333.6548,20047.8884,1.0000,1.0000,0.7119,0.0000,0.0000,0.2963,0.4000,1.0000,0.5012,0.4980
2.3800,37.8600,26.6082,4.9037,10.9208,9872.3191,3233.5092,6124.9970,10872.1025,1.0000,1.0000,0.7428,0.0000,0.0000,0.4306,0.4000,1.0000,0.5130,0.5091
2.3800,37.9600,25.9629,4.7349,11.1154,9957.0706,4992.1338,2096.2068,2846.3566,1.0000,1.0000,0.7737,0.0000,0.0000,0.8782,0.4000,1.0000,0.5435,0.5366
2.3800,38.0600,25.8901,4.5526,11.1466,9753.1095,899.9876,838.0030,870.2607,1.0000,1.0000,0.7786,0.0000,0.6875,1.0000,0.4000,0.8378,0.5772,0.5710
2.3800,38.1600,26.1990,4.3614,11.0687,9356.6733,541.1631,5143.7033,1058.0243,1.0000,1.0000,0.7663,0.0000,0.9118,0.5396,0.4000,1.0000,0.7047,0.6965
2.3800,38.2600,26.5271,4.1849,10.9887,9054.6621,5273.4384,6894.9242,11151.4375,1.0000,1.0000,0.7536,0.0000,0.0000,0.3450,0.4000,1.0000,0.5091,0.5043
2.3800,38.3600,27.0290,4.1414,10.8891,9602.4754,8831.0203,7548.9363,21915.7155,1.0000,1.0000,0.7378,0.0000,0.0000,0.2723,0.4000,1.0000,0.5029,0.5002
2.3800,38.4600,27.5309,4.0980,10.7896,10150.2887,1764.2600,15326.1074,32916.3927,1.0000,1.0000,0.7220,0.0000,0.1473,0.0000,0.4000,1.0000,0.5141,0.5037
2.3800,38.5600,27.7299,4.0939,10.7015,10329.1986,4523.3608,9115.0984,39600.7067,1.0000,1.0000,0.7080,0.0000,0.0000,0.0983,0.4000,1.0000,0.4889,0.4868
2.3800,38.6600,27.7268,4.1160,10.6210,10262.1728,15488.7584,13361.4539,29129.4901,1.0000,1.0000,0.6952,0.0000,0.0000,0.0000,0.4000,1.0000,0.4814,0.4810
2.3800,38.7600,27.7167,4.1254,10.5412,10204.1683,8745.9867,16933.8338,18243.6550,1.0000,1.0000,0.6825,0.0000,0.0000,0.0000,0.4000,1.0000,0.4799,0.4798
2.3800,38.8600,27.6438,4.0200,10.4665,10227.3555,3152.0153,7802.0594,7991.8356,1.0000,1.0000,0.6707,0.0000,0.0000,0.2442,0.4000,1.0000,0.4931,0.4895
2.3800,38.9600,27.5708,3.9147,10.3917,10250.5428,5898.0081,4027.8003,4474.7572,1.0000,1.0000,0.6588,0.0000,0.0000,0.6636,0.3000,1.0000,0.5049,0.5046
2.3800,39.0600,27.5110,3.8499,10.3161,10218.5667,7911.6944,12351.2819,9858.5176,1.0000,1.0000,0.6468,0.0000,0.0000,0.0000,0.3000,1.0000,0.4636,0.4661
2.3800,39.1600,27.4599,3.8123,10.2397,10149.8152,477.5230,8260.6605,9425.0777,1.0000,1.0000,0.6347,0.0000,0.9515,0.1933,0.3000,1.0000,0.6641,0.6650
2.3800,39.2600,27.4096,3.7787,10.1667,10085.6192,9352.2504,4599.4629,12576.3968,1.0000,1.0000,0.6231,0.0000,0.0000,0.6001,0.3000,1.0000,0.4968,0.4965
2.3800,39.3600,27.3666,3.7819,10.1228,10062.4234,11569.4692,2446.1979,7655.1468,1.0000,1.0000,0.6161,0.0000,0.0000,0.8393,0.3000,1.0000,0.5103,0.5108
2.3800,39.4600,27.3237,3.7851,10.0790,10039.2275,13317.5845,13184.7074,989.8461,1.0000,1.0000,0.6092,0.0000,0.0000,0.0000,0.3000,0.9873,0.4533,0.4554
2.3800,39.5600,27.2782,3.7687,10.0454,10094.0721,12645.7495,7739.5080,1310.7984,1.0000,1.0000,0.6039,0.0000,0.0000,0.2512,0.9000,1.0000,0.5455,0.5441
2.3800,39.6600,27.2311,3.7394,10.0186,10200.9435,9790.0280,6096.8768,2656.0202,1.0000,1.0000,0.5996,0.0000,0.0000,0.4337,0.9000,1.0000,0.5560,0.5550
2.3800,39.7600,27.1825,3.7127,9.9937,10329.1814,10235.5292,5859.0214,3772.3935,1.0000,1.0000,0.5957,0.0000,0.0000,0.4601,0.3000,1.0000,0.4851,0.4873
2.3800,39.8600,27.1207,3.7104,9.9856,10649.7175,2311.0294,2680.3983,2180.5341,1.0000,1.0000,0.5944,0.0000,0.0000,0.8133,0.4000,1.0000,0.5181,0.5174
2.3800,39.9600,27.0588,3.7081,9.9775,10970.2536,7186.7574,890.0627,6265.3547,1.0000,1.0000,0.5931,0.0000,0.0000,1.0000,0.6000,1.0000,0.5532,0.5460
2.3800,40.0600,26.9552,3.6996,9.9619,11367.1521,5615.8523,4867.1670,3198.3314,1.0000,1.0000,0.5906,0.0000,0.0000,0.5703,0.9000,1.0000,0.5631,0.5600
2.3800,40.1600,26.8237,3.6869,9.9412,11814.9589,8649.7868,4877.0236,8375.1518,1.0000,1.0000,0.5873,0.0000,0.0000,0.5692,0.3000,1.0000,0.4906,0.4919
2.3800,40.2600,26.7303,3.6739,9.9173,12117.2827,11672.1123,6247.2025,11026.4880,1.0000,1.0000,0.5835,0.0000,0.0000,0.4170,0.3000,1.0000,0.4810,0.4818
2.3800,40.3600,26.9793,3.6572,9.8642,11110.2601,7728.6608,10913.3342,7812.3775,1.0000,1.0000,0.5751,0.0000,0.0000,0.0000,0.6000,1.0000,0.4910,0.4973
2.3800,40.4600,27.2284,3.6405,9.8111,10103.2374,12798.8033,8390.3344,2183.5867,1.0000,1.0000,0.5667,0.0000,0.0000,0.1789,0.4000,1.0000,0.4767,0.4750
2.3800,40.5600,27.4175,3.6751,9.7381,10366.4361,1708.4096,812.0759,991.8169,1.0000,1.0000,0.5551,0.0000,0.1822,1.0000,0.4000,0.9898,0.5553,0.5506
2.3800,40.6600,27.5667,3.7440,9.6518,11476.4489,7990.5781,4306.8993,4263.2029,1.0000,1.0000,0.5414,0.0000,0.0000,0.6326,0.8500,1.0000,0.5549,0.5491
2.3800,40.7600,27.7081,3.8105,9.5668,12496.5284,14550.3951,4448.5195,7686.3037,1.0000,1.0000,0.5279,0.0000,0.0000,0.6168,0.4000,1.0000,0.4984,0.4993
2.3800,40.8600,27.7787,3.8563,9.4930,12707.2072,5961.6629,1816.9872,5826.5480,1.0000,1.0000,0.5162,0.0000,0.0000,0.9092,0.4000,1.0000,0.5145,0.5140
2.3800,40.9600,27.8494,3.9021,9.4193,12917.8860,9761.2513,3720.3977,9326.3868,1.0000,1.0000,0.5045,0.0000,0.0000,0.6977,0.4000,1.0000,0.5004,0.5005
2.3800,41.0600,27.9436,3.9208,9.3485,12869.9998,19943.7859,13419.5696,19559.7914,1.0000,1.0000,0.4933,0.0000,0.0000,0.0000,0.4000,1.0000,0.4572,0.4569
2.3800,41.1600,28.0536,3.9216,9.2798,12649.7369,30786.4071,23766.1696,29704.3446,1.0000,1.0000,0.4824,0.0000,0.0000,0.0000,0.4000,1.0000,0.4559,0.4563
2.3800,41.2600,28.1500,3.9233,9.2084,12463.5763,41778.9003,34286.8008,39170.2093,1.0000,1.0000,0.4710,0.0000,0.0000,0.0000,0.4000,1.0000,0.4545,0.4552
2.3800,41.3600,28.1245,3.9337,9.1128,12584.3365,52828.2903,45099.9977,49334.4981,1.0000,1.0000,0.4558,0.0000,0.0000,0.0000,0.4000,1.0000,0.4527,0.4537
2.3800,41.4600,28.0990,3.9441,9.0171,12705.0967,60770.4114,56037.1418,59842.8412,1.0000,1.0000,0.4407,0.0000,0.0000,0.0000,0.4000,1.0000,0.4509,0.4516
2.3800,41.5600,28.0357,3.9740,8.9064,12824.1271,69088.0571,66978.3000,70542.0616,1.0000,1.0000,0.4231,0.0000,0.0000,0.0000,0.4000,1.0000,0.4488,0.4500
2.3800,41.6600,27.9474,4.0169,8.7856,12942.0041,78109.0032,77972.3908,80886.9338,1.0000,1.0000,0.4039,0.0000,0.0000,0.0000,0.4000,1.0000,0.4465,0.4456
2.3800,41.7600,,,,,87616.6457,87627.6372,91173.1742,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.4000,1.0000,0.3580,0.4262
2.3800,41.8600,,,,,97469.0046,95987.0846,101638.0944,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.4000,1.0000,0.3580,0.4262
2.4800,33.9600,,,,,85448.5218,92490.5655,88822.6719,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.4000,1.0000,0.3580,0.4262
2.4800,34.0600,24.8123,1.7113,8.3812,13550.0426,76633.3826,81718.9666,79644.8068,1.0000,1.0000,0.3397,0.0000,0.0000,0.0000,0.4000,1.0000,0.4388,0.4392
2.4800,34.1600,24.5790,1.7907,8.5076,14496.2901,68082.9683,71068.5511,70983.9049,1.0000,1.0000,0.3598,0.0000,0.0000,0.0000,1.0000,1.0000,0.5132,0.5133
2.4800,34.2600,24.3572,1.8689,8.6363,15273.7548,59882.5085,60602.2767,62757.2049,1.0000,1.0000,0.3802,0.0000,0.0000,0.0000,1.0000,1.0000,0.5156,0.5157
2.4800,34.3600,24.2399,1.9356,8.7849,14532.1734,50392.8211,50433.7832,52530.9034,1.0000,1.0000,0.4038,0.0000,0.0000,0.0000,1.0000,1.0000,0.5185,0.5173
2.4800,34.4600,24.1226,2.0023,8.9335,13790.5919,40899.5505,40435.5215,42772.1202,1.0000,1.0000,0.4274,0.0000,0.0000,0.0000,1.0000,1.0000,0.5213,0.5185
2.4800,34.5600,23.8853,2.0229,9.1056,14506.1380,32182.6788,29500.4378,33885.6043,1.0000,1.0000,0.4547,0.0000,0.0000,0.0000,1.0000,1.0000,0.5246,0.5237
2.4800,34.6600,23.5680,2.0128,9.2934,16193.1025,22073.0600,18822.2105,26753.1440,1.0000,1.0000,0.4845,0.0000,0.0000,0.0000,1.0000,1.0000,0.5281,0.5266
2.4800,34.7600,23.3415,1.9949,9.4673,17674.0624,13688.1438,9323.5564,17916.4234,1.0000,1.0000,0.5121,0.0000,0.0000,0.0752,1.0000,1.0000,0.5360,0.5341
2.4800,34.8600,23.9325,1.9071,9.5157,17300.9801,5387.8625,8254.4647,7819.9367,1.0000,1.0000,0.5198,0.0000,0.0000,0.1939,1.0000,1.0000,0.5440,0.5408
2.4800,34.9600,24.5234,1.8193,9.5641,16927.8977,1803.9487,5044.3620,3238.2104,1.0000,1.0000,0.5275,0.0000,0.1225,0.5506,1.0000,1.0000,0.5908,0.5832
2.4800,35.0600,25.2969,1.7290,9.6003,15483.6938,290.5613,10898.4845,5024.7918,1.0000,1.0000,0.5332,0.0000,1.0000,0.0000,0.3000,1.0000,0.6500,0.6519
2.4800,35.1600,26.1921,1.6371,9.6283,13325.4089,2619.0714,10537.2995,12143.8813,1.0000,1.0000,0.5377,0.0000,0.0000,0.0000,1.0000,1.0000,0.5345,0.5340
2.4800,35.2600,27.0474,1.5585,9.6319,11467.9210,3491.5214,1181.6890,10814.0439,1.0000,1.0000,0.5382,0.0000,0.0000,0.9798,0.3000,1.0000,0.5094,0.5093
2.4800,35.3600,27.5436,1.6009,9.4159,12317.6072,454.7088,1450.3198,650.1129,1.0000,1.0000,0.5040,0.0000,0.9658,0.9500,0.3000,0.5626,0.3920,0.3960
2.4800,35.4600,28.0398,1.6432,9.1998,13167.2933,920.3059,1868.6852,4587.8663,1.0000,1.0000,0.4697,0.0000,0.6748,0.9035,0.3000,1.0000,0.6315,0.6282
2.4800,35.5600,28.4085,1.8139,8.9683,13298.6727,1662.6496,5170.7560,8731.3934,1.0000,1.0000,0.4329,0.0000,0.2108,0.5366,0.3000,1.0000,0.5123,0.5130
2.4800,35.6600,28.6921,2.0701,8.7266,12951.1808,4034.8340,780.3929,580.0976,1.0000,1.0000,0.3946,0.0000,0.0000,1.0000,0.3000,0.4751,0.2344,0.2353
2.4800,35.7600,28.9718,2.3116,8.4919,12780.6665,450.3274,7679.4011,11464.9944,1.0000,1.0000,0.3573,0.0000,0.9685,0.2578,0.3000,1.0000,0.6381,0.6364
2.4800,35.8600,29.2151,2.4211,8.3214,14202.9505,3255.3989,9803.9730,10105.9119,1.0000,1.0000,0.3303,0.0000,0.0000,0.0218,0.3000,1.0000,0.4269,0.4285
2.4800,35.9600,29.4585,2.5305,8.1508,15625.2345,4740.1359,5613.2194,14804.7286,1.0000,1.0000,0.3032,0.0000,0.0000,0.4874,0.3000,1.0000,0.4516,0.4517
2.4800,36.0600,29.6539,2.6124,7.9832,14849.7268,5555.7699,2709.2181,9096.0939,1.0000,1.0000,0.2766,0.0000,0.0000,0.8101,0.3000,1.0000,0.4678,0.4664
2.4800,36.1600,29.8173,2.6758,7.8176,12609.0247,4850.0287,3732.4308,5071.5744,1.0000,1.0000,0.2503,0.0000,0.0000,0.6964,0.3000,1.0000,0.4578,0.4577
2.4800,36.2600,29.9517,2.7392,7.6625,10497.4263,3318.1619,7165.8655,6812.8974,1.0000,1.0000,0.2257,0.0000,0.0000,0.3149,0.3000,1.0000,0.4320,0.4330
2.4800,36.3600,29.8237,2.8019,7.6023,9547.7608,8774.4558,16249.2386,11683.1115,1.0000,1.0000,0.2161,0.0000,0.0000,0.0000,0.3000,1.0000,0.4119,0.4127
2.4800,36.4600,29.6958,2.8645,7.5421,8598.0953,15923.6020,26778.5882,20647.0849,1.0000,1.0000,0.2066,0.0000,0.0000,0.0000,0.4000,1.0000,0.4228,0.4217
2.4800,36.5600,29.2151,3.0358,7.5147,8207.9916,8079.1580,24309.9700,26278.1740,1.0000,1.0000,0.2022,0.0000,0.0000,0.0000,0.4000,1.0000,0.4223,0.4223
2.4800,36.6600,28.4992,3.2795,7.5093,8190.9290,4031.9870,14445.4348,15171.1110,1.0000,1.0000,0.2014,0.0000,0.0000,0.0000,0.4000,1.0000,0.4222,0.4217
2.4800,36.7600,27.8440,3.5456,7.5180,8072.6816,294.4468,5581.4468,4171.5326,1.0000,1.0000,0.2028,0.0000,1.0000,0.4910,0.4000,1.0000,0.6518,0.6529
2.4800,36.8600,27.7348,4.0143,7.6552,7043.7706,4376.9702,2949.3421,7084.8399,1.0000,1.0000,0.2245,0.0000,0.0000,0.7834,0.3000,1.0000,0.4599,0.4603
2.4800,36.9600,27.6256,4.4830,7.7923,6014.8596,3295.2879,821.4436,13705.8531,1.0000,1.0000,0.2463,0.0000,0.0000,1.0000,0.3000,1.0000,0.4756,0.4730
2.4800,37.0600,27.8429,4.6995,8.0079,5551.2725,5462.3168,1083.1978,12537.1056,1.0000,1.0000,0.2805,0.0000,0.0000,0.9908,0.3000,1.0000,0.4791,0.4771
2.4800,37.1600,28.2778,4.7479,8.2758,5464.5681,11559.7671,11941.4324,15411.4098,1.0000,1.0000,0.3230,0.0000,0.0000,0.0000,0.3000,1.0000,0.4248,0.4270
2.4800,37.2600,28.6763,4.7897,8.5610,5534.8377,21039.0883,19336.0134,23774.9895,1.0000,1.0000,0.3683,0.0000,0.0000,0.0000,0.3000,1.0000,0.4302,0.4321
2.4800,37.3600,28.7467,4.7723,9.0018,7017.8739,27989.0311,9036.5969,20074.6809,1.0000,1.0000,0.4382,0.0000,0.0000,0.1070,0.3000,1.0000,0.4450,0.4463
2.4800,37.4600,28.8170,4.7549,9.4427,8500.9100,28560.8150,6068.3250,9023.7834,1.0000,1.0000,0.5082,0.0000,0.0000,0.4369,0.3000,1.0000,0.4732,0.4745
2.4800,37.5600,28.5676,4.8544,9.8641,9143.0555,20511.2827,3299.0349,1073.2425,1.0000,1.0000,0.5751,0.0000,0.0000,0.7446,0.3000,1.0000,0.4997,0.4989
2.4800,37.6600,28.1049,5.0318,10.2725,9224.6073,12295.7407,9363.9437,9319.6643,1.0000,1.0000,0.6399,0.0000,0.0000,0.0707,0.3000,1.0000,0.4670,0.4691
2.4800,37.7600,27.6190,5.1808,10.6624,9306.5858,5999.1341,8242.2843,20161.5852,1.0000,1.0000,0.7018,0.0000,0.0000,0.1953,0.4000,1.0000,0.4939,0.4923
2.4800,37.8600,26.9241,5.0743,10.8860,9392.4054,5220.4204,8741.8678,18180.6853,1.0000,1.0000,0.7373,0.0000,0.0000,0.1398,0.4000,1.0000,0.4949,0.4927
2.4800,37.9600,26.2291,4.9679,11.1095,9478.2250,2935.8364,4874.9852,11245.1806,1.0000,1.0000,0.7727,0.0000,0.0000,0.5694,0.4000,1.0000,0.5249,0.5197
2.4800,38.0600,26.0338,4.8289,11.1593,9227.3729,5622.5000,1524.4245,9535.6569,1.0000,1.0000,0.7806,0.0000,0.0000,0.9417,0.4000,1.0000,0.5482,0.5412
2.4800,38.1600,26.1717,4.6681,11.0934,8752.0730,3600.6688,10205.7094,11945.3949,1.0000,1.0000,0.7702,0.0000,0.0000,0.0000,0.4000,1.0000,0.4904,0.4876
2.4800,38.2600,26.3460,4.5095,11.0251,8399.6200,4507.5116,14130.5575,16718.1991,1.0000,1.0000,0.7593,0.0000,0.0000,0.0000,0.4000,1.0000,0.4891,0.4870
2.4800,38.3600,26.8486,4.3704,10.9350,9152.7890,12923.0732,16760.2450,25759.2993,1.0000,1.0000,0.7450,0.0000,0.0000,0.0000,0.4000,1.0000,0.4874,0.4868
2.4800,38.4600,27.3512,4.2312,10.8450,9905.9581,9854.3735,23185.8481,35942.2772,1.0000,1.0000,0.7308,0.0000,0.0000,0.0000,0.4000,1.0000,0.4857,0.4863
2.4800,38.5600,27.5592,4.1695,10.7657,10201.9204,13154.3062,20120.0539,35936.1959,1.0000,1.0000,0.7182,0.0000,0.0000,0.0000,0.4000,1.0000,0.4842,0.4842
2.4800,38.6600,27.5708,4.1593,10.6936,10193.0782,19810.5691,22366.2500,25237.8434,1.0000,1.0000,0.7067,0.0000,0.0000,0.0000,0.4000,1.0000,0.4828,0.4823
2.4800,38.7600,27.5722,4.1339,10.6207,10201.9584,14904.1815,15024.9871,14932.3067,1.0000,1.0000,0.6952,0.0000,0.0000,0.0000,0.4000,1.0000,0.4814,0.4810
2.4800,38.8600,27.4818,3.9714,10.5403,10370.3399,5010.9774,4934.1705,4729.2394,1.0000,1.0000,0.6824,0.0000,0.0000,0.5629,0.3000,1.0000,0.5017,0.4996
2.4800,38.9600,27.3914,3.8089,10.4599,10538.7214,7649.1243,6223.8289,2554.3891,1.0000,1.0000,0.6696,0.0000,0.0000,0.4196,0.3000,1.0000,0.4915,0.4905
2.4800,39.0600,27.3243,3.7215,10.3818,10559.0009,7977.6735,9372.0028,7630.2763,1.0000,1.0000,0.6572,0.0000,0.0000,0.0698,0.9000,1.0000,0.5411,0.5403
2.4800,39.1600,27.2728,3.6842,10.3052,10480.5459,3423.0601,4098.8488,2095.1027,1.0000,1.0000,0.6451,0.0000,0.0000,0.6557,0.3000,1.0000,0.5028,0.5032
2.4800,39.2600,27.2215,3.6537,10.2310,10410.6791,10084.5621,12063.4641,8825.3210,1.0000,1.0000,0.6333,0.0000,0.0000,0.0000,0.9000,1.0000,0.5340,0.5345
2.4800,39.3600,27.1726,3.6851,10.1787,10418.1061,10007.8327,4162.0843,5808.6037,1.0000,1.0000,0.6250,0.0000,0.0000,0.6487,0.3000,1.0000,0.4999,0.5010
2.4800,39.4600,27.1237,3.7166,10.1264,10425.5331,9269.4590,6337.6575,3532.0474,1.0000,1.0000,0.6167,0.0000,0.0000,0.4069,0.3000,1.0000,0.4844,0.4852
2.4800,39.5600,27.0759,3.7131,10.0907,10502.3223,1603.7856,1128.8449,82.3982,1.0000,1.0000,0.6110,0.0000,0.2476,0.9857,0.3000,0.0000,0.0000,0.0065
2.4800,39.6600,27.0288,3.6864,10.0660,10625.3530,8361.8575,1895.6603,1956.5535,1.0000,1.0000,0.6071,0.0000,0.0000,0.9005,0.3000,1.0000,0.5129,0.5116
2.4800,39.7600,26.9810,3.6608,10.0435,10751.1563,4003.8220,2007.5228,1551.8188,1.0000,1.0000,0.6036,0.0000,0.0000,0.8881,0.3000,1.0000,0.5117,0.5112
2.4800,39.8600,26.9273,3.6451,10.0407,10901.9143,9204.3057,6023.4423,8544.3013,1.0000,1.0000,0.6031,0.0000,0.0000,0.4418,0.4000,1.0000,0.4969,0.4973
2.4800,39.9600,26.8736,3.6295,10.0378,11052.6723,4351.2266,924.2487,4069.2219,1.0000,1.0000,0.6027,0.0000,0.0000,1.0000,0.6000,1.0000,0.5543,0.5459
2.4800,40.0600,26.7760,3.6144,10.0249,11411.7899,6774.0816,6725.2805,6299.1121,1.0000,1.0000,0.6006,0.0000,0.0000,0.3639,0.6000,1.0000,0.5159,0.5164
2.4800,40.1600,26.6490,3.5997,10.0052,11909.8140,3876.2807,5605.5221,3475.6356,1.0000,1.0000,0.5975,0.0000,0.0000,0.4883,0.3000,1.0000,0.4870,0.4884
2.4800,40.2600,26.5627,3.5885,9.9823,12246.7409,7312.4582,3434.1167,4073.6007,1.0000,1.0000,0.5938,0.0000,0.0000,0.7295,0.3000,1.0000,0.5010,0.5013
2.4800,40.3600,26.8427,3.6092,9.9294,11133.7928,16717.9684,4432.8171,9592.1327,1.0000,1.0000,0.5855,0.0000,0.0000,0.6186,0.3000,1.0000,0.4934,0.4952
2.4800,40.4600,27.1228,3.6300,9.8766,10020.8447,16831.4887,6886.8669,8891.4963,1.0000,1.0000,0.5771,0.0000,0.0000,0.3459,0.4000,1.0000,0.4880,0.4866
2.4800,40.5600,27.3041,3.6785,9.8071,10303.6742,8420.1977,6357.9492,5920.6643,1.0000,1.0000,0.5660,0.0000,0.0000,0.4047,0.4000,1.0000,0.4902,0.4892
2.4800,40.6600,27.4197,3.7453,9.7267,11517.0220,10257.9669,1028.5419,2724.7142,1.0000,1.0000,0.5533,0.0000,0.0000,0.9968,0.4000,1.0000,0.5242,0.5223
2.4800,40.7600,27.5311,3.8097,9.6473,12625.1512,19671.3789,5471.8598,6729.8969,1.0000,1.0000,0.5407,0.0000,0.0000,0.5031,0.4000,1.0000,0.4931,0.4923
