lat,lon,temp_c,wind_ms,solar_wm2,precip_mm,elevation_m,water_dist_m,road_dist_m,building_dist_m,s_temperature,s_wind,s_solar,s_precipitation,s_water,s_road,s_land_cover,s_building,s_elevation,suitability,ml_suitability
3.9800,38.0600,23.7410,3.7076,9.3147,124.8672,,30405.0699,21108.4154,30761.2543,1.0000,1.0000,0.4879,0.0000,0.0000,0.0000,0.4000,1.0000,0.5000,0.4610,0.4498
3.9800,38.1600,22.7654,3.5757,9.4463,139.0283,,40530.0089,22987.9553,36025.3716,1.0000,1.0000,0.5088,0.0000,0.0000,0.0000,0.4000,1.0000,0.5000,0.4627,0.4555
3.9800,38.2600,21.8512,3.4651,9.5788,150.7423,,44766.2374,21406.1275,43536.6238,1.0000,1.0000,0.5298,0.0000,0.0000,0.0000,0.4000,1.0000,0.5000,0.4644,0.4566
3.9800,38.3600,21.4893,3.5471,9.7194,140.4331,,35330.4879,24893.6342,40069.4978,1.0000,1.0000,0.5521,0.0000,0.0000,0.0000,1.0000,1.0000,0.5000,0.5742,0.5498
3.9800,38.4600,21.1274,3.6291,9.8600,130.1239,,27185.0630,30033.4162,36093.3599,1.0000,1.0000,0.5744,0.0000,0.0000,0.0000,1.0000,1.0000,0.5000,0.5760,0.5520
3.9800,38.5600,21.0632,3.6544,9.9504,126.7223,,21825.5349,27226.3445,34996.1174,1.0000,1.0000,0.5888,0.0000,0.0000,0.0000,0.3000,1.0000,0.5000,0.4511,0.4531
3.9800,38.6600,21.1974,3.6420,10.0072,127.9257,,21337.8883,28759.1248,36979.2027,1.0000,1.0000,0.5978,0.0000,0.0000,0.0000,0.3000,1.0000,0.5000,0.4518,0.4547
3.9800,38.7600,21.3311,3.6359,10.0532,128.2276,,26043.5247,34050.5188,39873.4374,1.0000,1.0000,0.6051,0.0000,0.0000,0.0000,0.6500,1.0000,0.5000,0.5154,0.5084
3.9800,38.8600,21.4609,3.6859,10.0016,120.4167,,33878.3161,41323.5777,44752.7261,1.0000,1.0000,0.5969,0.0000,0.0000,0.0000,0.3000,1.0000,0.5000,0.4518,0.4540
3.9800,38.9600,21.5907,3.7360,9.9500,112.6057,,43170.9160,45750.8077,50183.0859,1.0000,1.0000,0.5887,0.0000,0.0000,0.0000,0.3000,1.0000,0.5000,0.4511,0.4535
3.9800,39.0600,21.7977,3.7370,9.8646,108.1520,,45690.3200,44449.3614,49346.4056,1.0000,1.0000,0.5752,0.0000,0.0000,0.0000,0.3000,1.0000,0.5000,0.4500,0.4536
3.9800,39.1600,22.0563,3.7053,9.7567,105.9364,,44195.1985,44558.3224,50617.2953,1.0000,1.0000,0.5580,0.0000,0.0000,0.0000,0.3000,1.0000,0.5000,0.4486,0.4527
3.9800,39.2600,22.3221,3.6707,9.6558,103.6449,,44766.6434,47346.8196,54182.5323,1.0000,1.0000,0.5420,0.0000,0.0000,0.0000,0.3000,1.0000,0.5000,0.4474,0.4525
3.9800,39.3600,22.6535,3.6105,9.6185,100.6697,,43200.5474,48823.2604,56512.3436,1.0000,1.0000,0.5361,0.0000,0.0000,0.0000,0.4000,1.0000,0.5000,0.4649,0.4568
3.9800,39.4600,22.9850,3.5503,9.5811,97.6945,,40214.1947,38950.4413,46714.6861,1.0000,1.0000,0.5302,0.0000,0.0000,0.0000,0.3000,1.0000,0.5000,0.4464,0.4481
3.9800,39.5600,23.3180,3.4857,9.5982,94.9722,,35180.8678,29951.2864,36356.5936,1.0000,1.0000,0.5329,0.0000,0.0000,0.0000,0.3000,1.0000,0.5000,0.4466,0.4458
3.9800,39.6600,23.6520,3.4183,9.6516,92.4185,,25248.1473,22881.1805,26564.3875,1.0000,1.0000,0.5414,0.0000,0.0000,0.0000,0.3000,1.0000,0.5000,0.4473,0.4466
3.9800,39.7600,23.9709,3.3578,9.7029,90.6149,,16843.7393,16879.6909,18330.6092,1.0000,1.0000,0.5495,0.0000,0.0000,0.0000,0.3000,1.0000,0.5000,0.4480,0.4464
3.9800,39.8600,24.1539,3.3601,9.7358,95.5616,,13268.1713,10072.9673,14575.1920,1.0000,1.0000,0.5547,0.0000,0.0000,0.0000,0.4000,1.0000,0.5000,0.4664,0.4533
3.9800,39.9600,24.3369,3.3624,9.7688,100.5084,,4290.9444,4566.9004,8123.7036,1.0000,1.0000,0.5600,0.0000,0.0000,0.6037,0.4000,1.0000,0.5000,0.4909,0.4644
3.9800,40.0600,24.3454,3.4350,9.7982,104.7057,,8531.0834,781.2510,7120.9683,1.0000,1.0000,0.5646,0.0000,0.0000,1.0000,0.3000,1.0000,0.5000,0.4892,0.4613
3.9800,40.1600,24.2375,3.5545,9.8252,108.4033,899.0000,7616.6111,380.9272,5285.1208,1.0000,1.0000,0.5689,0.0000,0.0000,1.0000,0.6500,1.0000,1.0000,0.6025,0.6007
3.9800,40.2600,24.1445,3.6726,9.8480,112.0764,985.0000,4849.4991,66.9956,6608.8691,1.0000,1.0000,0.5725,0.0000,0.0000,1.0000,0.3000,1.0000,1.0000,0.5398,0.5382
3.9800,40.3600,24.1844,3.7779,9.8319,115.5278,955.0000,4164.2848,605.9692,3679.2475,1.0000,1.0000,0.5700,0.0000,0.0000,1.0000,0.3000,1.0000,1.0000,0.5396,0.5382
3.9800,40.4600,24.2244,3.8831,9.8158,118.9792,901.0000,4511.8230,2438.0111,5507.2240,1.0000,1.0000,0.5674,0.0000,0.0000,0.8402,0.3000,1.0000,1.0000,0.5330,0.5328
3.9800,40.5600,24.6172,3.8515,9.7930,113.8676,875.0000,8425.9415,2331.9670,7269.1231,1.0000,1.0000,0.5638,0.0000,0.0000,0.8520,0.3000,1.0000,1.0000,0.5332,0.5315
3.9800,40.6600,25.2453,3.7287,9.7656,103.0475,807.0000,13110.1896,8798.4634,11434.1008,1.0000,1.0000,0.5594,0.0000,0.0000,0.1335,0.9000,1.0000,1.0000,0.6121,0.6077
3.9800,40.7600,25.8667,3.6033,9.7352,93.0675,732.0000,11279.2388,1020.1991,12520.2369,1.0000,1.0000,0.5546,0.0000,0.0000,0.9978,0.4000,1.0000,1.0000,0.5563,0.5540
3.9800,40.8600,26.4282,3.4551,9.6783,90.6489,634.0000,6760.0019,1058.8482,6418.9691,1.0000,1.0000,0.5456,0.0000,0.0000,0.9935,0.4000,1.0000,1.0000,0.5554,0.5541
3.9800,40.9600,26.9896,3.3068,9.6213,88.2304,511.0000,1618.0314,1349.1292,10230.5364,1.0000,1.0000,0.5366,0.0000,0.5528,0.9612,0.4000,1.0000,1.0000,0.6197,0.6146
3.9800,41.0600,27.3569,3.2537,9.5737,88.0191,353.0000,1200.9518,1211.6362,4160.5582,1.0000,1.0000,0.5290,0.0000,0.7196,0.9765,0.4000,1.0000,0.7060,0.6103,0.6109
3.9800,41.1600,27.5946,3.2641,9.5323,89.2794,,2186.2943,3059.7336,4275.6194,1.0000,1.0000,0.5224,0.0000,0.3255,0.7711,0.4000,1.0000,0.5000,0.5337,0.4992
3.9800,41.2600,27.8321,3.2814,9.4886,90.4983,,2451.1966,1304.1014,3672.9104,1.0000,1.0000,0.5155,0.0000,0.2195,0.9662,0.3000,1.0000,0.5000,0.5102,0.4756
3.9800,41.3600,28.0672,3.3618,9.4236,91.3449,,2310.8326,1433.5751,7834.4574,1.0000,1.0000,0.5052,0.0000,0.2757,0.9518,0.3000,1.0000,0.5000,0.5156,0.4837
3.9800,41.4600,28.3023,3.4422,9.3586,92.1915,,1492.4555,2306.8396,3779.3835,1.0000,1.0000,0.4949,0.0000,0.6030,0.8548,0.3000,1.0000,0.5000,0.5501,0.5272
3.9800,41.5600,28.5410,3.5061,9.2741,95.7490,,232.8735,489.2900,1611.0302,1.0000,1.0000,0.4815,0.0000,1.0000,1.0000,0.3000,1.0000,0.5000,0.6025,0.5695
3.9800,41.6600,28.7821,3.5591,9.1766,101.1136,,1297.5036,1375.7930,1254.5711,1.0000,1.0000,0.4660,0.0000,0.6810,0.9582,0.3000,1.0000,0.5000,0.5613,0.5340
3.9800,41.7600,,,,,,526.4672,673.4587,258.9333,0.5000,0.5000,0.5000,0.5000,0.9894,1.0000,0.3000,0.0982,0.5000,0.0533,0.0764
3.9800,41.8600,,,,,,1382.2925,65.7910,8.7088,0.5000,0.5000,0.5000,0.5000,0.6471,1.0000,0.9000,0.0000,0.5000,0.0000,0.0278
4.0800,33.9600,,,,,,2509.0856,8141.1830,19002.5787,0.5000,0.5000,0.5000,0.5000,0.1964,0.2065,1.0000,1.0000,0.5000,0.5418,0.5228
4.0800,34.0600,24.9921,2.1810,9.1453,151.3262,,2461.4966,14296.3357,19940.1885,1.0000,1.0000,0.4610,0.0000,0.2154,0.0000,1.0000,1.0000,0.5000,0.5927,0.5649
4.0800,34.1600,25.9051,2.2317,9.1317,143.5580,830.0000,1287.4425,18695.7366,24357.0192,1.0000,1.0000,0.4588,0.0000,0.6850,0.0000,1.0000,1.0000,1.0000,0.6989,0.7043
4.0800,34.2600,26.8071,2.2834,9.1233,135.9057,744.0000,679.0238,8283.2105,15925.2670,1.0000,1.0000,0.4575,0.0000,0.9284,0.1908,0.4000,1.0000,1.0000,0.6276,0.6279
4.0800,34.3600,27.6093,2.3430,9.1626,129.2960,832.0000,113.8300,2728.3335,10096.6826,1.0000,1.0000,0.4638,0.0000,1.0000,0.8080,0.4000,1.0000,1.0000,0.6614,0.6593
4.0800,34.4600,28.4114,2.4027,9.2018,122.6863,702.0000,8.8853,1941.6899,3575.2354,1.0000,1.0000,0.4700,0.0000,1.0000,0.8954,0.4000,1.0000,1.0000,0.6654,0.6625
4.0800,34.5600,28.9419,2.6037,9.2519,120.3290,571.0000,207.4825,1322.3339,6599.5763,1.0000,1.0000,0.4779,0.0000,1.0000,0.9642,0.4000,1.0000,1.0000,0.6688,0.6652
4.0800,34.6600,29.2913,2.8989,9.3093,120.8066,555.0000,1516.9383,1311.2062,12854.8080,1.0000,1.0000,0.4870,0.0000,0.5932,0.9654,0.4000,1.0000,1.0000,0.6208,0.6217
4.0800,34.7600,29.6100,3.1908,9.3640,121.5039,533.0000,2761.5211,5577.2116,11889.1948,1.0000,1.0000,0.4957,0.0000,0.0954,0.4914,0.3000,1.0000,1.0000,0.5248,0.5205
4.0800,34.8600,29.6530,3.4528,9.3940,124.1783,527.0000,1434.8880,602.2420,2101.6918,1.0000,1.0000,0.5005,0.0000,0.6260,1.0000,0.3000,1.0000,1.0000,0.6092,0.6107
4.0800,34.9600,29.6961,3.7149,9.4240,126.8527,523.0000,2403.9195,1080.9989,7893.7209,1.0000,1.0000,0.5052,0.0000,0.2384,0.9910,0.8500,1.0000,1.0000,0.6617,0.6437
4.0800,35.0600,29.6170,3.9312,9.3433,128.9112,512.0000,2.0164,1072.4025,9974.4225,1.0000,1.0000,0.4924,0.0000,1.0000,0.9920,0.8500,1.0000,1.0000,0.7521,0.7375
4.0800,35.1600,29.4565,4.1169,9.1889,130.5591,531.0000,3214.7289,7858.8210,16474.9261,1.0000,1.0000,0.4679,0.0000,0.0000,0.2379,0.4000,1.0000,1.0000,0.5190,0.5199
4.0800,35.2600,29.3012,4.2959,9.0092,132.3056,558.0000,5722.6759,13931.4643,15000.1337,1.0000,1.0000,0.4394,0.0000,0.0000,0.0000,0.4000,1.0000,1.0000,0.5072,0.5084
4.0800,35.3600,29.1923,4.4143,8.6026,134.9401,616.0000,6068.7975,9770.9497,12529.3533,1.0000,1.0000,0.3749,0.0000,0.0000,0.0255,0.4000,1.0000,1.0000,0.5030,0.5041
4.0800,35.4600,29.0834,4.5327,8.1960,137.5746,690.0000,9236.9243,1934.4905,4842.0732,1.0000,1.0000,0.3104,0.0000,0.0000,0.8962,0.4000,1.0000,1.0000,0.5327,0.5328
4.0800,35.5600,29.0171,4.4542,7.8385,141.4378,787.0000,4535.4911,9060.8058,9758.4984,1.0000,1.0000,0.2536,0.0000,0.0000,0.1044,0.4000,1.0000,1.0000,0.4965,0.4943
4.0800,35.6600,28.9793,4.2444,7.5138,146.1201,657.0000,5446.4334,5198.3696,5183.9812,1.0000,1.0000,0.2021,0.0000,0.0000,0.5335,0.9000,1.0000,1.0000,0.5995,0.6020
4.0800,35.7600,28.9426,4.0625,7.2198,149.2712,525.0000,2540.4213,101.3440,5934.4025,1.0000,1.0000,0.1554,0.0000,0.1838,1.0000,0.9000,1.0000,1.0000,0.6365,0.6282
4.0800,35.8600,28.9157,4.1325,7.2029,138.6415,398.0000,392.6874,156.4096,3145.4211,1.0000,1.0000,0.1528,0.0000,1.0000,1.0000,0.3000,1.0000,0.7960,0.6058,0.6044
4.0800,36.2600,30.6437,4.9131,7.7270,137.8342,389.0000,279.4273,1077.0095,16709.0222,0.9356,1.0000,0.2359,0.0000,1.0000,0.9914,0.4000,1.0000,0.7780,0.6142,0.6153
4.0800,36.3600,30.2354,5.2812,8.0706,127.1679,470.0000,605.4412,461.4183,20871.7938,0.9765,1.0000,0.2904,0.0000,0.9578,1.0000,0.4000,1.0000,0.9400,0.6390,0.6386
4.0800,36.4600,29.8270,5.6493,8.4142,116.5017,513.0000,2507.3896,4421.6672,25660.6892,1.0000,1.0000,0.3450,0.0000,0.1970,0.6198,0.4000,1.0000,1.0000,0.5480,0.5460
4.0800,36.5600,29.5023,5.8073,8.6439,104.5753,552.0000,6757.9184,4581.3245,32324.8027,1.0000,1.0000,0.3814,0.0000,0.0000,0.6021,0.3000,1.0000,1.0000,0.5086,0.5073
4.0800,36.6600,29.2333,5.8252,8.7977,91.8089,658.0000,7968.7135,11286.5986,39331.8202,1.0000,1.0000,0.4058,0.0000,0.0000,0.0000,0.3000,1.0000,1.0000,0.4865,0.4912
4.0800,36.7600,28.9548,5.8214,8.9429,80.9076,732.0000,691.6503,9461.0509,32551.9199,1.0000,1.0000,0.4289,0.0000,0.9233,0.0599,0.3000,1.0000,1.0000,0.6015,0.6079
4.0800,36.8600,28.5898,5.6214,9.0104,86.7918,745.0000,8633.4403,5753.1454,28616.0040,1.0000,1.0000,0.4396,0.0000,0.0000,0.4719,0.4000,1.0000,1.0000,0.5260,0.5241
4.0800,36.9600,28.2247,5.4215,9.0780,92.6759,672.0000,9290.4474,140.1811,27570.9093,1.0000,1.0000,0.4503,0.0000,0.0000,1.0000,0.4000,1.0000,1.0000,0.5480,0.5428
4.0800,37.0600,27.9673,5.2191,9.1299,96.9137,706.0000,946.8390,987.0936,17933.8218,1.0000,1.0000,0.4586,0.0000,0.8213,1.0000,0.3000,1.0000,1.0000,0.6292,0.6249
4.0800,37.1600,27.7817,5.0151,9.1713,100.0538,725.0000,7419.5316,7060.8254,11369.3650,1.0000,1.0000,0.4651,0.0000,0.0000,0.3266,0.4000,1.0000,1.0000,0.5223,0.5238
4.0800,37.2600,27.5981,4.8153,9.2097,102.3554,743.0000,2769.3247,646.3828,8014.4814,1.0000,1.0000,0.4712,0.0000,0.0923,1.0000,0.3000,1.0000,1.0000,0.5428,0.5401
4.0800,37.3600,27.4339,4.6539,9.2195,97.1094,774.0000,3013.2547,794.1379,12724.6752,1.0000,1.0000,0.4728,0.0000,0.0000,1.0000,0.4000,1.0000,1.0000,0.5498,0.5511
4.0800,37.4600,27.2696,4.4925,9.2294,91.8634,787.0000,9620.4134,642.6077,11996.8659,1.0000,1.0000,0.4744,0.0000,0.0000,1.0000,0.4000,1.0000,1.0000,0.5499,0.5498
4.0800,37.5600,26.9425,4.3533,9.2479,90.4696,,2668.6922,3030.8132,6700.7688,1.0000,1.0000,0.4773,0.0000,0.1325,0.7744,0.4000,1.0000,0.5000,0.5071,0.4793
4.0800,37.6600,26.5068,4.2290,9.2723,91.6441,,12871.8953,11865.9879,13870.9120,1.0000,1.0000,0.4812,0.0000,0.0000,0.0000,0.4000,1.0000,0.5000,0.4605,0.4488
4.0800,37.7600,26.0194,4.0951,9.2988,94.0305,,23375.3705,18371.6650,24216.3759,1.0000,1.0000,0.4854,0.0000,0.0000,0.0000,0.4000,1.0000,0.5000,0.4608,0.4499
4.0800,37.8600,25.0671,3.8755,9.3449,107.3244,,25647.4916,24623.3409,35028.1820,1.0000,1.0000,0.4927,0.0000,0.0000,0.0000,0.4000,1.0000,0.5000,0.4614,0.4506
4.0800,37.9600,24.1147,3.6559,9.3910,120.6183,,29859.5211,30663.8499,40056.9176,1.0000,1.0000,0.5000,0.0000,0.0000,0.0000,0.4000,1.0000,0.5000,0.4620,0.4494
4.0800,38.0600,23.1649,3.5769,9.4687,128.7593,,36933.1826,32136.4277,41346.0753,1.0000,1.0000,0.5123,0.0000,0.0000,0.0000,0.4000,1.0000,0.5000,0.4630,0.4510
4.0800,38.1600,22.2167,3.5916,9.5674,133.4651,,45633.2507,33400.6707,45398.3138,1.0000,1.0000,0.5280,0.0000,0.0000,0.0000,0.4000,1.0000,0.5000,0.4642,0.4559
4.0800,38.2600,21.3479,3.6087,9.6679,136.6095,,50873.9952,32437.0241,51566.1177,1.0000,1.0000,0.5440,0.0000,0.0000,0.0000,0.4000,1.0000,0.5000,0.4655,0.4572
4.0800,38.3600,21.1943,3.6472,9.7842,125.7020,,42807.3682,34836.7483,50217.7302,1.0000,1.0000,0.5624,0.0000,0.0000,0.0000,1.0000,1.0000,0.5000,0.5750,0.5509
4.0800,38.4600,21.0407,3.6857,9.9005,114.7944,,36377.2832,40268.4666,46875.4078,1.0000,1.0000,0.5809,0.0000,0.0000,0.0000,1.0000,1.0000,0.5000,0.5765,0.5512
4.0800,38.5600,21.0887,3.6845,9.9720,111.8350,,32555.4496,38265.1090,46035.7765,1.0000,1.0000,0.5922,0.0000,0.0000,0.0000,0.3000,1.0000,0.5000,0.4514,0.4531
4.0800,38.6600,21.2713,3.6570,10.0135,114.1744,,32228.1549,39370.2033,47699.3324,1.0000,1.0000,0.5988,0.0000,0.0000,0.0000,0.3000,1.0000,0.5000,0.4519,0.4536
4.0800,38.7600,21.4493,3.6372,10.0436,115.9056,,35518.7454,43385.6715,50383.1138,1.0000,1.0000,0.6036,0.0000,0.0000,0.0000,0.3000,1.0000,0.5000,0.4523,0.4555
4.0800,38.8600,21.5867,3.6883,9.9710,112.1634,,41605.2362,49609.7145,54495.7494,1.0000,1.0000,0.5921,0.0000,0.0000,0.0000,0.4000,1.0000,0.5000,0.4694,0.4598
4.0800,38.9600,21.7242,3.7393,9.8984,108.4213,,49466.0926,55594.1483,59960.3375,1.0000,1.0000,0.5805,0.0000,0.0000,0.0000,0.4000,1.0000,0.5000,0.4684,0.4596
4.0800,39.0600,21.9371,3.7410,9.8008,105.5449,,56657.3022,55444.0539,60399.9117,1.0000,1.0000,0.5650,0.0000,0.0000,0.0000,0.4000,1.0000,0.5000,0.4672,0.4592
4.0800,39.1600,22.2003,3.7097,9.6866,103.2456,,55224.6528,55531.4684,61442.4993,1.0000,1.0000,0.5469,0.0000,0.0000,0.0000,0.4000,1.0000,0.5000,0.4658,0.4580
4.0800,39.2600,22.4652,3.6759,9.5803,100.9514,,55683.0305,57792.7066,64411.0168,1.0000,1.0000,0.5301,0.0000,0.0000,0.0000,0.4000,1.0000,0.5000,0.4644,0.4569
4.0800,39.3600,22.7450,3.6204,9.5463,98.7023,,53560.6429,54276.0543,61139.5398,1.0000,1.0000,0.5247,0.0000,0.0000,0.0000,0.4000,1.0000,0.5000,0.4640,0.4561
4.0800,39.4600,23.0248,3.5649,9.5123,96.4532,,49997.3009,45600.7574,51274.2851,1.0000,1.0000,0.5193,0.0000,0.0000,0.0000,0.3000,1.0000,0.5000,0.4455,0.4473
4.0800,39.5600,23.3250,3.4999,9.5312,94.5228,,40658.4682,38202.8303,42029.5352,1.0000,1.0000,0.5223,0.0000,0.0000,0.0000,0.3000,1.0000,0.5000,0.4458,0.4449
4.0800,39.6600,23.6387,3.4287,9.5854,92.8049,,32449.3700,32424.0951,33917.4043,1.0000,1.0000,0.5309,0.0000,0.0000,0.0000,0.3000,1.0000,0.5000,0.4465,0.4456
4.0800,39.7600,23.9222,3.3676,9.6398,92.0784,,26437.1358,25401.8946,27942.6137,1.0000,1.0000,0.5395,0.0000,0.0000,0.0000,0.4000,1.0000,0.5000,0.4652,0.4535
4.0800,39.8600,23.9334,3.3978,9.6959,100.2746,,19829.6382,17909.3590,23782.5292,1.0000,1.0000,0.5484,0.0000,0.0000,0.0000,0.4000,1.0000,0.5000,0.4659,0.4533
4.0800,39.9600,23.9446,3.4281,9.7520,108.4709,,14933.8812,12712.7395,17939.3802,1.0000,1.0000,0.5573,0.0000,0.0000,0.0000,0.3000,1.0000,0.5000,0.4486,0.4450
4.0800,40.0600,23.8822,3.5201,9.7956,112.7801,,15489.9139,6226.6865,14289.6888,1.0000,1.0000,0.5642,0.0000,0.0000,0.4193,0.6500,1.0000,0.5000,0.5289,0.5090
4.0800,40.1600,23.7707,3.6532,9.8310,114.4981,,5723.9141,717.0851,4412.4375,1.0000,1.0000,0.5698,0.0000,0.0000,1.0000,0.3000,1.0000,0.5000,0.4896,0.4597
4.0800,40.2600,23.6921,3.7761,9.8623,115.9580,,8199.1299,1191.3307,5139.3247,1.0000,1.0000,0.5748,0.0000,0.0000,0.9787,0.6500,1.0000,0.5000,0.5521,0.5211
4.0800,40.3600,23.9091,3.8075,9.8563,115.0954,978.0000,6636.4044,245.8802,6372.9011,1.0000,1.0000,0.5739,0.0000,0.0000,1.0000,0.4000,1.0000,1.0000,0.5579,0.5561
4.0800,40.4600,24.1262,3.8390,9.8503,114.2327,932.0000,10111.0883,5421.5077,7707.4745,1.0000,1.0000,0.5729,0.0000,0.0000,0.5087,0.4000,1.0000,1.0000,0.5382,0.5383
4.0800,40.5600,24.6234,3.7522,9.8350,108.1690,880.0000,16213.6777,3091.4462,4156.3515,1.0000,1.0000,0.5705,0.0000,0.0000,0.7676,0.4000,1.0000,1.0000,0.5483,0.5482
4.0800,40.6600,25.3074,3.5865,9.8134,98.6380,828.0000,7322.4430,2144.2235,8742.0952,1.0000,1.0000,0.5670,0.0000,0.0000,0.8729,0.4000,1.0000,1.0000,0.5523,0.5513
4.0800,40.7600,25.9695,3.4263,9.7878,90.1159,756.0000,1796.9991,1315.3859,2324.0629,1.0000,1.0000,0.5630,0.0000,0.4812,0.9650,0.4000,1.0000,1.0000,0.6134,0.6131
4.0800,40.8600,26.4357,3.3146,9.7253,90.6743,601.0000,441.7721,2179.4775,3115.3028,1.0000,1.0000,0.5531,0.0000,1.0000,0.8689,0.4000,1.0000,1.0000,0.6710,0.6667
4.0800,40.9600,26.9019,3.2029,9.6628,91.2327,376.0000,545.1801,601.8803,4471.3814,1.0000,1.0000,0.5431,0.0000,0.9819,1.0000,0.4000,1.0000,0.7520,0.6485,0.6433
4.0800,41.0600,27.1789,3.2010,9.6079,92.5022,,2293.8147,2543.2936,6471.8615,1.0000,1.0000,0.5344,0.0000,0.2825,0.8285,0.4000,1.0000,0.5000,0.5318,0.4987
4.0800,41.1600,27.3298,3.2723,9.5582,94.2457,,10088.0262,9636.1265,12271.8480,1.0000,1.0000,0.5265,0.0000,0.0000,0.0404,0.4000,1.0000,0.5000,0.4657,0.4501
4.0800,41.2600,27.4929,3.3440,9.5067,95.7613,,13248.6690,11152.6213,14291.3483,1.0000,1.0000,0.5184,0.0000,0.0000,0.0000,0.3000,1.0000,0.5000,0.4455,0.4404
4.0800,41.3600,27.7658,3.4200,9.4399,95.2256,,13190.3418,11623.6941,17456.6597,1.0000,1.0000,0.5078,0.0000,0.0000,0.0000,0.3000,1.0000,0.5000,0.4446,0.4387
4.0800,41.4600,28.0387,3.4960,9.3730,94.6899,,6432.1592,7827.6802,14509.5791,1.0000,1.0000,0.4971,0.0000,0.0000,0.2414,0.3000,1.0000,0.5000,0.4534,0.4417
4.0800,41.5600,28.3698,3.5508,9.2947,96.8468,,8463.2452,3130.1711,10090.1958,1.0000,1.0000,0.4847,0.0000,0.0000,0.7633,0.3000,1.0000,0.5000,0.4733,0.4508
4.0800,41.6600,28.7397,3.5915,9.2089,100.7987,,10820.2872,8752.9445,8962.4848,1.0000,1.0000,0.4711,0.0000,0.0000,0.1386,0.3000,1.0000,0.5000,0.4472,0.4400
4.0800,41.7600,,,,,,10485.7138,8659.6686,9015.8437,0.5000,0.5000,0.5000,0.5000,0.0000,0.1489,0.3000,1.0000,0.5000,0.3900,0.4123
4.0800,41.8600,,,,,,9115.9568,1165.9159,9705.9001,0.5000,0.5000,0.5000,0.5000,0.0000,0.9816,0.9000,1.0000,0.5000,0.5313,0.5173
4.1800,33.9600,,,,,,3815.0171,1505.2969,8453.9769,0.5000,0.5000,0.5000,0.5000,0.0000,0.9439,1.0000,1.0000,0.5000,0.5478,0.5269
4.1800,34.0600,25.8311,2.2562,9.1165,137.0166,845.0000,1407.1514,4656.7627,10103.3563,1.0000,1.0000,0.4564,0.0000,0.6371,0.5937,1.0000,1.0000,1.0000,0.7167,0.7135
4.1800,34.1600,26.6350,2.3115,9.0852,132.8191,767.0000,2003.9499,11949.1710,16814.2430,1.0000,1.0000,0.4515,0.0000,0.3984,0.0000,0.4000,1.0000,1.0000,0.5559,0.5547
4.1800,34.2600,27.4187,2.3742,9.0572,128.7999,696.0000,1042.2443,5582.1984,9307.7882,1.0000,1.0000,0.4470,0.0000,0.7831,0.4909,0.3000,1.0000,1.0000,0.6034,0.6066
4.1800,34.3600,28.0202,2.5023,9.0595,126.3860,640.0000,64.7323,720.3084,1214.1720,1.0000,1.0000,0.4474,0.0000,1.0000,1.0000,0.3000,1.0000,1.0000,0.6498,0.6466
4.1800,34.4600,28.6218,2.6305,9.0618,123.9721,598.0000,365.7070,2142.6726,3651.2601,1.0000,1.0000,0.4478,0.0000,1.0000,0.8730,0.4000,1.0000,1.0000,0.6627,0.6579
4.1800,34.5600,29.0769,2.8522,9.1008,123.1629,564.0000,993.9471,2957.8733,2779.6341,1.0000,1.0000,0.4539,0.0000,0.8024,0.7825,0.3000,1.0000,1.0000,0.6179,0.6140
4.1800,34.6600,29.4343,3.1363,9.1642,123.4235,537.0000,2328.2077,1668.8863,9871.6317,1.0000,1.0000,0.4640,0.0000,0.2687,0.9257,0.3000,1.0000,1.0000,0.5604,0.5580
4.1800,34.7600,29.7607,3.4085,9.2287,123.7762,511.0000,84.4153,3487.5065,16251.1681,1.0000,1.0000,0.4743,0.0000,1.0000,0.7236,0.8500,1.0000,1.0000,0.7399,0.7304
4.1800,34.8600,29.8075,3.5749,9.3028,124.9576,512.0000,877.4028,1584.2921,8199.1733,1.0000,1.0000,0.4860,0.0000,0.8490,0.9351,0.8500,1.0000,1.0000,0.7312,0.7141
4.1800,34.9600,29.8542,3.7412,9.3768,126.1390,505.0000,903.8914,282.5199,8959.7712,1.0000,1.0000,0.4977,0.0000,0.8384,1.0000,0.8500,1.0000,1.0000,0.7334,0.7083
4.1800,35.0600,29.7677,3.9015,9.3161,128.1467,505.0000,477.7247,639.0943,2381.0589,1.0000,1.0000,0.4881,0.0000,1.0000,1.0000,0.4000,1.0000,1.0000,0.6710,0.6671
4.1800,35.1600,29.5924,4.0576,9.1657,130.7052,520.0000,6715.2716,10000.0710,13270.6344,1.0000,1.0000,0.4642,0.0000,0.0000,0.0000,0.4000,1.0000,1.0000,0.5091,0.5113
4.1800,35.2600,29.4176,4.2056,8.9928,133.3309,551.0000,13350.9592,8472.3526,23089.1390,1.0000,1.0000,0.4368,0.0000,0.0000,0.1697,0.4000,1.0000,1.0000,0.5137,0.5128
4.1800,35.3600,29.2483,4.2808,8.6175,136.5609,605.0000,16682.6004,6033.0506,12269.8629,1.0000,1.0000,0.3773,0.0000,0.0000,0.4408,0.4000,1.0000,1.0000,0.5198,0.5174
4.1800,35.4600,29.0789,4.3560,8.2423,139.7908,672.0000,12667.7352,427.9618,3842.4435,1.0000,1.0000,0.3177,0.0000,0.0000,1.0000,0.4000,1.0000,1.0000,0.5374,0.5353
